SSREQCTL.
Cur Time : 4211.545000sec
drop count = 0, drop time = 0.000000sec, high water mark = 0

	TIME(sys)	FILE	FUNCTION	LINE	STRING
12.092454	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7a35dd task_name sm_gm
12.092643	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 733 task_name mc
12.092939	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash f645d95 task_name qmi_mmode
12.092949	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash f645d95 task_name qmi_mmode
12.093219	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 73d task_name mm
12.093402	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 73d task_name mm
12.093589	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash a9627b2 task_name gnss_msgr
12.093745	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash a9627b2 task_name gnss_msgr
12.093760	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash d853da0 task_name wwanmemp
12.093940	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash d853da0 task_name wwanmemp
12.093971	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash f64228d task_name qmi_modem
12.093979	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash f64228d task_name qmi_modem
12.094066	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 73e733 task_name mgpmc
12.094217	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 73e733 task_name mgpmc
12.094411	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7b9 task_name ui
12.094508	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7b9 task_name ui
12.095082	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 7e2d task_name wlm
12.095343	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 79d task_name sm
12.095514	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7e2d task_name wlm
12.095574	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 768d task_name pbm
12.095591	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash b95daf4 task_name ds_gcsd
12.095611	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash b95daf4 task_name ds_gcsd
12.095673	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 768d task_name pbm
12.095767	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 79d task_name sm
12.095833	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 7b25 task_name tle
12.095937	rcinit_rex.c	TASK_ENTRY	180	task begins group 5 task_hash 794 task_name sd
12.095947	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 794 task_name sd
12.100466	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 733 task_name mc
12.101770	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 773 task_name ps
12.130116	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 5 task_hash 6b3 task_name ds
12.130692	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash 6a2d func_name clm
12.131051	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash 6a2d func_name clm
12.131058	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash 57f113b func_name voiceinit_task
12.134217	ds_qmux.c	qmux_init	502	Enter qmux_init()
12.138335	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash 57f113b func_name voiceinit_task
12.138346	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash fcd5262 func_name overlaymanager
12.138427	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash fcd5262 func_name overlaymanager
12.138434	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash 6aad3 func_name dcvs
12.139918	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash 6aad3 func_name dcvs
12.139928	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash 592afe4 func_name gba_task_init
12.139938	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash 592afe4 func_name gba_task_init
12.139944	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash 6310a04 func_name spcom_test
12.139979	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash 6310a04 func_name spcom_test
12.139988	rcinit_init_root.c	rcinit_worker	103	function enter group 6 func_hash f1bfdf2 func_name sec_debug_subsys_save_prior_err
12.139989	rcinit_init_root.c	rcinit_worker	128	function exit group 6 func_hash f1bfdf2 func_name sec_debug_subsys_save_prior_err
12.140383	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash 6d81 task_name gba
12.140785	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash adc75e2 task_name heap_analyzer
12.140862	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash adc75e2 task_name heap_analyzer
12.140901	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash 79ba073 task_name secips
12.140970	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash 7361 task_name lpa
12.141032	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash 79baa9c task_name secssl
12.141035	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash 6d81 task_name gba
12.141070	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash 7361 task_name lpa
12.141071	rcinit_rex.c	TASK_ENTRY	180	task begins group 6 task_hash 6f45e task_name hmon
12.141081	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash 6f45e task_name hmon
12.144618	ds_qmux.c	qmux_init	590	Exit qmux_init()
12.146854	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash 79ba073 task_name secips
12.149265	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 6 task_hash 79baa9c task_name secssl
12.149319	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 92c5c54 func_name ss_qsh_ext_init
12.149322	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 92c5c54 func_name ss_qsh_ext_init
12.149328	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash e47d9c4 func_name sclap_cpcop_init
12.149340	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash e47d9c4 func_name sclap_cpcop_init
12.149346	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 2d3e6a4 func_name sclap_cmmo_init
12.149385	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 2d3e6a4 func_name sclap_cmmo_init
12.149391	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 279339b func_name proximity_inittask
12.149394	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 279339b func_name proximity_inittask
12.149400	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 36614e3 func_name rdm_opens
12.149441	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 36614e3 func_name rdm_opens
12.149447	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 3bda634 func_name sclap_ssc_init
12.149457	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 3bda634 func_name sclap_ssc_init
12.149463	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 2aa5c94 func_name ss_system_profiling_init
12.149463	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 2aa5c94 func_name ss_system_profiling_init
12.149470	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 36f72a4 func_name ss_clm_init
12.149490	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 36f72a4 func_name ss_clm_init
12.149496	rcinit_init_root.c	rcinit_worker	103	function enter group 7 func_hash 6aa9 func_name cti
12.149679	rcinit_init_root.c	rcinit_worker	128	function exit group 7 func_hash 6aa9 func_name cti
12.150419	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 7a95d3 task_name ss_fs
12.150438	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 5f0c465 task_name rflm_lna_update
12.150464	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 7a95d3 task_name ss_fs
12.150702	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash f191dc2 task_name ss_startup_helper
12.150711	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash f191dc2 task_name ss_startup_helper
12.157274	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 1476729 task_name ss_proximity
12.157284	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 1476729 task_name ss_proximity
12.157308	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 69c24f2 task_name ss_sensor
12.157316	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 69c24f2 task_name ss_sensor
12.157333	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 7a95a2d task_name ss_clm
12.157342	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 7a95a2d task_name ss_clm
12.157362	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 623cce0 task_name sclap_cpcop
12.157377	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 623cce0 task_name sclap_cpcop
12.157419	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 89bf594 task_name ss_qsh_ext
12.157427	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 89bf594 task_name ss_qsh_ext
12.157445	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 8621a1f task_name sclap_cmmo
12.157464	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 8621a1f task_name sclap_cmmo
12.157481	rcinit_rex.c	TASK_ENTRY	180	task begins group 7 task_hash 2861333 task_name sclap_ssc
12.157490	rcinit_init_root.c	rcinit_handshake_init	254	handshake group 7 task_hash 2861333 task_name sclap_ssc
12.157513	ss_startup_helper.c	ss_startup_helper_task	41	wait for ipc_is_activated
12.165640	ds_qmi_dpm.c	qmi_dpmi_open_port	633	Recived open port Req!: s/w data=0, h/w data=1, ctrl=0
12.165673	ds_qmi_dpm.c	qmi_dpmi_open_port	714	Recived h/w Data port open req!
12.165814	ds_qmux.c	qmux_add_data_port	3727	Adding Data port : sio_port=0x0, ep_id=0x4000001, consumer_pipe_num=3, producer_pipe_num=16, phys_xport_buffer_info=-1012343672
12.362236	qmi_ssctl_ser_v02.c	ssctl_v02_ser_connect	308	ssctl_v02:Connect client
12.362275	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = before_powerup
12.372927	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = before_powerup
12.459071	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = after_powerup
12.553300	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = before_powerup
13.519117	ss_startup_helper.c	ss_startup_helper_task	52	call BigdataCrash
13.519124	ss_startup_helper.c	ss_startup_helper_task	52	call BigdataMipi
13.519147	ss_startup_helper.c	ss_startup_helper_task	60	end
18.563893	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = before_powerup
20.103897	qmi_ssctl_ser_v02.c	ssctl_v02_ser_process_req	253	ssctl_v02:: SSUBSYS_EVENT = before_powerup
21.816048	oemapi_misc.c	oemapi_misc_debug_level_cfg_event	2450	DBG LVL: AP(0), CP(0)

------------------------------------------------------
Used msg ram =  95.453125 %
Time :  11.170150 ~  21.816048 sec, Total =  10.645898 sec
Elapsed time for making this log =   0.194000 sec
------------------------------------------------------
