QMUXTXRX.
Cur Time : 4211.212000sec
drop count = 0, drop time = 0.000000sec, high water mark = 0

	TIME(sys)	STRING
4109.872232	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4109.882152	SHIMQMI 00 03 01 4d 00 00 00
4109.882294	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4112.157251	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ee 91 ff a4 ff
4112.158328	SHIMQMI 00 03 01 4f 00 00 00
4112.158384	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4117.280244	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ee 8f ff 96 ff
4117.282325	SHIMQMI 00 03 01 4f 00 00 00
4117.282393	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4118.786799	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4118.792090	SHIMQMI 00 03 01 4f 00 00 00
4118.792981	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4118.826168	SHIMQMI 00 03 01 4d 00 00 00
4118.827499	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4118.837639	SHIMQMI 00 03 01 4d 00 00 00
4118.837791	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4121.135379	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b3 ee 8d ff 98 ff
4121.138145	SHIMQMI 00 03 01 4f 00 00 00
4121.138206	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4122.646244	SHIMQMI 04 03 01 4e 00 77 00 12 03 00 00 00 00 13 03 00
4122.650643	SHIMQMI 00 03 01 4f 00 00 00
4122.652453	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4122.679389	SHIMQMI 00 03 01 4d 00 00 00
4122.680403	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4122.684678	SHIMQMI 00 03 01 4d 00 00 00
4122.684754	SHIMQMI 02 03 01 4d 00 7e 00 02 04 00 00 00 00 00 12 03
4124.977334	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ee 8c ff 8e ff
4124.977400	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8b ff 8e ff
4124.980212	SHIMQMI 00 03 01 4f 00 00 00
4124.980268	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4124.989496	SHIMQMI 00 03 01 4f 00 00 00
4124.989595	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4132.661154	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ed 8c ff 86 ff
4132.662334	SHIMQMI 00 03 01 4f 00 00 00
4132.662398	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4150.587656	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8b ff 8c ff
4150.589151	SHIMQMI 00 03 01 4f 00 00 00
4150.589283	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4155.701428	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b5 ec 8c ff 94 ff
4155.702809	SHIMQMI 00 03 01 4f 00 00 00
4155.702904	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4168.505863	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b4 ec 8c ff 7e ff
4168.509286	SHIMQMI 00 03 01 4f 00 00 00
4168.509448	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4171.061026	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8c ff 7e ff
4171.062077	SHIMQMI 00 03 01 4f 00 00 00
4171.062168	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4199.227743	SHIMQMI 04 03 01 51 00 0e 00 14 06 00 b6 ec 8c ff 88 ff
4199.230326	SHIMQMI 00 03 01 4f 00 00 00
4199.230504	SHIMQMI 02 03 01 4f 00 15 00 02 04 00 00 00 00 00 14 06
4209.602969	SSIPC_RX 08 00 1a 00 0b 08 03 00

------------------------------------------------------
Used msg ram =  95.296224 %
Time :  12.771294 ~ 4209.602969 sec, Total = 4196.831675 sec
Elapsed time for making this log =   0.212000 sec
------------------------------------------------------
