Start : 137940549, 4209.611499sec

Sleep Statics
===== Client : 0 - MPSS =====
Time Sleep : 75939812212
Time Awake : 4575276684
Sleep : 94.317492% Awake : 5.682508%
Log available 16 ~ 4209sec
Client : 0, Discarded : 0
Client : 0, Discarded Time : 0

Time sclk	Time sec	Status	Duration
00017096990264	00890.468243	W	0.000199
00017096994080	00890.468442	S	0.005575
00017097101124	00890.474017	W	0.056248
00017098181092	00890.530265	S	1.157239
00017120400072	00891.687504	W	0.003323
00017120463880	00891.690827	S	0.002199
00017120506100	00891.693026	W	0.046284
00017121394760	00891.739310	S	1.227705
00017144966688	00892.967015	W	0.002071
00017145006460	00892.969086	S	0.003934
00017145081988	00892.973020	W	0.108199
00017147159416	00893.081220	S	1.166188
00017169550220	00894.247407	W	0.001944
00017169587540	00894.249351	S	0.003671
00017169658028	00894.253022	W	0.041299
00017170450972	00894.294321	S	1.237156
00017194204372	00895.531478	W	0.002003
00017194242836	00895.533481	S	0.003540
00017194310804	00895.537021	W	0.031024
00017194906456	00895.568045	S	0.013463
00017195164948	00895.581508	W	0.000253
00017195169804	00895.581761	S	0.005255
00017195270696	00895.587015	W	0.049282
00017196216904	00895.636297	S	1.171075
00017218701540	00896.807372	W	0.002073
00017218741336	00896.809445	S	0.000176
00017218744716	00896.809621	W	0.000219
00017218748928	00896.809840	S	0.000121
00017218751252	00896.809961	W	0.000022
00017218751680	00896.809983	S	0.000047
00017218752588	00896.810031	W	0.000018
00017218752932	00896.810049	S	0.002964
00017218809840	00896.813013	W	0.046340
00017219699572	00896.859353	S	1.227936
00017243275948	00898.087289	W	0.002024
00017243314812	00898.089313	S	0.003701
00017243385872	00898.093014	W	0.046330
00017244275408	00898.139344	S	1.228144
00017267855764	00899.367488	W	0.001981
00017267893796	00899.369469	S	0.000225
00017267898124	00899.369694	W	0.000226
00017267902456	00899.369920	S	0.000379
00017267909740	00899.370299	W	0.000020
00017267910116	00899.370319	S	0.002691
00017267961776	00899.373009	W	0.046349
00017268851672	00899.419358	S	1.231378
00017292494120	00900.650735	W	0.060552
00017293656720	00900.711288	S	1.216073
00017317005324	00901.927361	W	0.003359
00017317069824	00901.930720	S	0.002296
00017317113908	00901.933016	W	0.052327
00017318118596	00901.985344	S	1.221941
00017341579872	00903.207285	W	0.001988
00017341618044	00903.209273	S	0.003741
00017341689864	00903.213014	W	0.113054
00017343860508	00903.326068	S	1.161481
00017366160936	00904.487549	W	0.002055
00017366200400	00904.489604	S	0.000220
00017366204628	00904.489824	W	0.000239
00017366209216	00904.490063	S	0.000744
00017366223508	00904.490808	W	0.000041
00017366224288	00904.490848	S	0.002159
00017366265736	00904.493007	W	0.062309
00017367462060	00904.555316	S	1.211840
00017390729384	00905.767155	W	0.002033
00017390768416	00905.769188	S	0.003827
00017390841888	00905.773015	W	0.046249
00017391729868	00905.819264	S	1.228219
00017415311676	00907.047483	W	0.002024
00017415350528	00907.049507	S	0.000084
00017415352140	00907.049591	W	0.000226
00017415356476	00907.049816	S	0.000306
00017415362348	00907.050122	W	0.000021
00017415362744	00907.050143	S	0.002862
00017415417700	00907.053005	W	0.052347
00017416422756	00907.105352	S	1.221711
00017439879604	00908.327063	W	0.002100
00017439919928	00908.329163	S	0.003848
00017439993808	00908.333011	W	0.045999
00017440876980	00908.379009	S	1.228222
00017464458840	00909.607231	W	0.002034
00017464497896	00909.609265	S	0.000167
00017464501104	00909.609433	W	0.000237
00017464505648	00909.609669	S	0.000192
00017464509336	00909.609861	W	0.000020
00017464509720	00909.609881	S	0.000326
00017464515984	00909.610208	W	0.000019
00017464516340	00909.610226	S	0.002778
00017464569672	00909.613004	W	0.062286
00017465765572	00909.675290	S	1.212172
00017489039276	00910.887462	W	0.001943
00017489076580	00910.889405	S	0.003605
00017489145796	00910.893010	W	0.046345
00017490035624	00910.939355	S	1.233176
00017513712604	00912.172531	W	0.152725
00017516644924	00912.325256	S	1.122075
00017538188764	00913.447331	W	0.001990
00017538226968	00913.449321	S	0.003687
00017538297756	00913.453008	W	0.041299
00017539090692	00913.494307	S	1.236609
00017562833580	00914.730916	W	0.002055
00017562873040	00914.732971	S	0.003989
00017562949624	00914.736960	W	0.031066
00017563546092	00914.768026	S	1.239078
00017587336384	00916.007103	W	0.001996
00017587374700	00916.009099	S	0.003909
00017587449756	00916.013008	W	0.041345
00017588243584	00916.054353	S	1.236671
00017611987672	00917.291025	W	0.001919
00017612024516	00917.292944	S	0.000340
00017612031048	00917.293284	W	0.000210
00017612035084	00917.293494	S	0.000307
00017612040976	00917.293801	W	0.000020
00017612041356	00917.293821	S	0.000113
00017612043532	00917.293934	W	0.000037
00017612044252	00917.293971	S	0.003030
00017612102420	00917.297001	W	0.030882
00017612695360	00917.327883	S	0.013194
00017612948684	00917.341077	W	0.000245
00017612953380	00917.341322	S	0.005682
00017613062468	00917.347004	W	0.049062
00017614004460	00917.396066	S	1.171343
00017636494248	00918.567409	W	0.001994
00017636532540	00918.569403	S	0.003602
00017636601704	00918.573005	W	0.046308
00017637490812	00918.619313	S	1.237856
00017661257648	00919.857169	W	0.001863
00017661293408	00919.859032	S	0.004171
00017661373492	00919.863203	W	0.022603
00017661807464	00919.885805	S	1.251320
00017685832800	00921.137125	W	0.001852
00017685868364	00921.138977	S	0.004224
00017685949460	00921.143201	W	0.022619
00017686383744	00921.165820	S	1.259381
00017710563864	00922.425201	W	0.003215
00017710625600	00922.428417	S	0.002786
00017710679096	00922.431203	W	0.014592
00017710959264	00922.445795	S	0.013344
00017711215468	00922.459139	W	0.000209
00017711219480	00922.459348	S	0.005852
00017711331836	00922.465200	W	0.046539
00017712225376	00922.511738	S	1.185413
00017734985300	00923.697151	W	0.002056
00017735024768	00923.699207	S	0.000033
00017735025400	00923.699240	W	0.000020
00017735025788	00923.699260	S	0.000036
00017735026484	00923.699296	W	0.000018
00017735026832	00923.699314	S	0.003883
00017735101392	00923.703197	W	0.034614
00017735765972	00923.737811	S	1.243386
00017759638976	00924.981197	W	0.001843
00017759674360	00924.983040	S	0.004161
00017759754256	00924.987201	W	0.020553
00017760148872	00925.007754	S	1.249364
00017784136652	00926.257117	W	0.001862
00017784172396	00926.258979	S	0.004220
00017784253412	00926.263199	W	0.102651
00017786224308	00926.365849	S	0.161949
00017789333736	00926.527799	W	0.001021
00017789353340	00926.528820	S	0.000054
00017789354372	00926.528874	W	0.000047
00017789355276	00926.528921	S	0.000066
00017789356540	00926.528986	W	0.000074
00017789357968	00926.529061	S	0.000047
00017789358876	00926.529108	W	0.000039
00017789359616	00926.529147	S	0.000046
00017789360508	00926.529193	W	0.000021
00017789360904	00926.529214	S	0.000052
00017789361896	00926.529265	W	0.000092
00017789363668	00926.529358	S	1.003660
00017808633948	00927.533018	W	0.001878
00017808669996	00927.534896	S	0.008303
00017808829412	00927.543199	W	0.048613
00017809762776	00927.591811	S	1.225301
00017833288548	00928.817112	W	0.001866
00017833324368	00928.818977	S	0.004220
00017833405388	00928.823197	W	0.034637
00017834070412	00928.857834	S	1.239353
00017857865992	00930.097187	W	0.001839
00017857901300	00930.099026	S	0.000307
00017857907188	00930.099333	W	0.000027
00017857907704	00930.099360	S	0.000922
00017857925408	00930.100282	W	0.000195
00017857929144	00930.100476	S	0.000188
00017857932748	00930.100664	W	0.000019
00017857933120	00930.100683	S	0.002512
00017857981352	00930.103195	W	0.041643
00017858780900	00930.144839	S	1.232272
00017882440528	00931.377111	W	0.001907
00017882477144	00931.379018	S	0.000251
00017882481968	00931.379269	W	0.000198
00017882485764	00931.379467	S	0.001645
00017882517352	00931.381112	W	0.000019
00017882517720	00931.381131	S	0.002061
00017882557284	00931.383192	W	0.041643
00017883356824	00931.424835	S	1.232348
00017907017900	00932.657182	W	0.003244
00017907080188	00932.660426	S	0.002769
00017907133360	00932.663196	W	0.031667
00017907741372	00932.694863	S	1.242240
00017931592388	00933.937104	W	0.001871
00017931628308	00933.938974	S	0.004218
00017931709300	00933.943193	W	0.047619
00017932623576	00933.990811	S	1.226365
00017956169792	00935.217177	W	0.001890
00017956206080	00935.219067	S	0.004125
00017956285288	00935.223192	W	0.034609
00017956949784	00935.257801	S	1.239329
00017980744900	00936.497130	W	0.001850
00017980780420	00936.498980	S	0.004210
00017980861244	00936.503190	W	0.114614
00017983061828	00936.617804	S	1.159420
00018005322688	00937.777223	W	0.001861
00018005358412	00937.779084	S	0.004104
00018005437200	00937.783188	W	0.034614
00018006101784	00937.817801	S	1.239390
00018029898064	00939.057191	W	0.001969
00018029935860	00939.059159	S	0.004026
00018030013160	00939.063185	W	0.034598
00018030677440	00939.097783	S	1.239389
00018054473704	00940.337172	W	0.001850
00018054509224	00940.339022	S	0.004161
00018054589124	00940.343184	W	0.022608
00018055023204	00940.365792	S	1.259387
00018079203436	00941.625179	W	0.001848
00018079238920	00941.627027	S	0.004153
00018079318656	00941.631180	W	0.014702
00018079600932	00941.645882	S	1.251192
00018103623812	00942.897074	W	0.003305
00018103687264	00942.900378	S	0.000104
00018103689256	00942.900482	W	0.000020
00018103689636	00942.900502	S	0.002673
00018103740956	00942.903175	W	0.073657
00018105155164	00942.976831	S	1.208335
00018128355192	00944.185166	W	0.001892
00018128391524	00944.187059	S	0.004118
00018128470592	00944.191177	W	0.014600
00018128750920	00944.205777	S	0.013396
00018129008116	00944.219173	W	0.000207
00018129012084	00944.219379	S	0.005795
00018129123356	00944.225175	W	0.046562
00018130017344	00944.271737	S	1.185402
00018152777060	00945.457139	W	0.001868
00018152812932	00945.459007	S	0.004168
00018152892948	00945.463174	W	0.103646
00018154882944	00945.566820	S	1.170351
00018177353680	00946.737171	W	0.001975
00018177391608	00946.739146	S	0.000083
00018177393204	00946.739229	W	0.000019
00018177393572	00946.739249	S	0.003920
00018177468828	00946.743168	W	0.035655
00018178153400	00946.778823	S	1.246330
00018202082932	00948.025153	W	0.001862
00018202118684	00948.027015	S	0.004154
00018202198448	00948.031169	W	0.014652
00018202479768	00948.045821	S	1.251381
00018226506276	00949.297202	W	0.001861
00018226542016	00949.299063	S	0.004201
00018226622668	00949.303264	W	0.116524
00018228859932	00949.419788	S	1.157445
00018251082876	00950.577233	W	0.001945
00018251120220	00950.579178	S	0.004087
00018251198688	00950.583265	W	0.034508
00018251861248	00950.617773	S	1.239483
00018275659316	00951.857256	W	0.001844
00018275694720	00951.859100	S	0.004159
00018275774580	00951.863259	W	0.047534
00018276687232	00951.910793	S	1.226419
00018300234472	00953.137212	W	0.003276
00018300297368	00953.140488	S	0.002771
00018300350568	00953.143259	W	0.034511
00018301013180	00953.177770	S	1.239421
00018324810056	00954.417190	W	0.001921
00018324846936	00954.419111	S	0.004143
00018324926480	00954.423254	W	0.044545
00018325781740	00954.467799	S	1.229444
00018349387072	00955.697243	W	0.001890
00018349423360	00955.699133	S	0.000034
00018349424020	00955.699168	W	0.000020
00018349424404	00955.699188	S	0.004061
00018349502384	00955.703249	W	0.034629
00018350167256	00955.737878	S	1.239308
00018373961960	00956.977185	W	0.001893
00018373998296	00956.979078	S	0.004172
00018374078408	00956.983250	W	0.034525
00018374741284	00957.017775	S	1.239274
00018398535352	00958.257050	W	0.001873
00018398571312	00958.258923	S	0.004225
00018398652428	00958.263147	W	0.022669
00018399087668	00958.285816	S	1.251278
00018423112212	00959.537094	W	0.001863
00018423147972	00959.538957	S	0.004188
00018423228380	00959.543145	W	0.022623
00018423662744	00959.565768	S	1.259303
00018447841360	00960.825071	W	0.001860
00018447877068	00960.826931	S	0.000195
00018447880808	00960.827125	W	0.000027
00018447881320	00960.827152	S	0.000494
00018447890812	00960.827646	W	0.000208
00018447894800	00960.827854	S	0.000123
00018447897168	00960.827977	W	0.000020
00018447897544	00960.827997	S	0.003142
00018447957864	00960.831139	W	0.014666
00018448239448	00960.845805	S	1.259280
00018472417616	00962.105084	W	0.001970
00018472455440	00962.107054	S	0.000478
00018472464608	00962.107532	W	0.000020
00018472464988	00962.107551	S	0.000131
00018472467504	00962.107683	W	0.000038
00018472468236	00962.107721	S	0.003415
00018472533800	00962.111135	W	0.014728
00018472816580	00962.125864	S	1.259394
00018496996940	00963.385257	W	0.003219
00018497058748	00963.388476	S	0.002661
00018497109836	00963.391137	W	0.014664
00018497391392	00963.405802	S	1.259424
00018521572340	00964.665226	W	0.001954
00018521609860	00964.667180	S	0.003954
00018521685780	00964.671134	W	0.014884
00018521971556	00964.686019	S	1.259040
00018546145132	00965.945059	W	0.001941
00018546182404	00965.947000	S	0.000080
00018546183932	00965.947080	W	0.000019
00018546184304	00965.947099	S	0.004029
00018546261664	00965.951128	W	0.014656
00018546543064	00965.965785	S	1.259263
00018570720920	00967.225048	W	0.001862
00018570756668	00967.226910	S	0.004220
00018570837684	00967.231129	W	0.014683
00018571119604	00967.245813	S	1.259692
00018595305692	00968.505505	W	0.001948
00018595343084	00968.507452	S	0.003674
00018595413628	00968.511126	W	0.014877
00018595699272	00968.526004	S	1.259099
00018619873972	00969.785103	W	0.001940
00018619911212	00969.787042	S	0.000404
00018619918964	00969.787446	W	0.000026
00018619919460	00969.787472	S	0.000683
00018619932580	00969.788155	W	0.000195
00018619936328	00969.788350	S	0.002423
00018619982844	00969.790773	W	0.000049
00018619983788	00969.790822	S	0.000299
00018619989528	00969.791121	W	0.014806
00018620273796	00969.805927	S	0.013147
00018620526216	00969.819074	W	0.000205
00018620530160	00969.819279	S	0.005844
00018620642360	00969.825123	W	0.044535
00018621497440	00969.869658	S	1.187402
00018644295552	00971.057060	W	0.001861
00018644331288	00971.058921	S	0.004203
00018644411984	00971.063124	W	0.102623
00018646382336	00971.165747	S	1.171433
00018668873848	00972.337180	W	0.001949
00018668911260	00972.339128	S	0.003994
00018668987940	00972.343122	W	0.035938
00018669677956	00972.379060	S	1.238387
00018693454988	00973.617447	W	0.003369
00018693519676	00973.620816	S	0.002309
00018693564012	00973.623126	W	0.075143
00018695006752	00973.698268	S	1.199081
00018718029108	00974.897349	W	0.002085
00018718069136	00974.899434	S	0.003585
00018718137976	00974.903020	W	0.023208
00018718583576	00974.926228	S	1.250995
00018742602688	00976.177223	W	0.001967
00018742640456	00976.179190	S	0.001135
00018742662248	00976.180325	W	0.000029
00018742662800	00976.180354	S	0.000842
00018742678964	00976.181196	W	0.000064
00018742680184	00976.181260	S	0.000496
00018742689704	00976.181755	W	0.000211
00018742693756	00976.181966	S	0.001046
00018742713840	00976.183013	W	0.313177
00018748726832	00976.496189	S	0.961305
00018767183888	00977.457494	W	0.002093
00018767224080	00977.459587	S	0.000955
00018767242408	00977.460542	W	0.000029
00018767242964	00977.460571	S	0.001024
00018767262628	00977.461595	W	0.000248
00018767267396	00977.461844	S	0.001172
00018767289904	00977.463016	W	0.023250
00018767736308	00977.486266	S	1.251017
00018791755844	00978.737284	W	0.001992
00018791794096	00978.739276	S	0.000912
00018791811604	00978.740188	W	0.000029
00018791812160	00978.740217	S	0.000993
00018791831232	00978.741210	W	0.000234
00018791835728	00978.741444	S	0.000491
00018791845156	00978.741935	W	0.000020
00018791845536	00978.741955	S	0.001054
00018791865764	00978.743009	W	0.023183
00018792310884	00978.766192	S	1.251318
00018816336196	00980.017510	W	0.002002
00018816374636	00980.019512	S	0.003598
00018816443716	00980.023110	W	0.023175
00018816888672	00980.046285	S	1.259269
00018841066628	00981.305554	W	0.001998
00018841104988	00981.307551	S	0.003562
00018841173376	00981.311113	W	0.014926
00018841459964	00981.326040	S	0.013295
00018841715224	00981.339335	W	0.000233
00018841719696	00981.339568	S	0.005439
00018841824124	00981.345006	W	0.047106
00018842728552	00981.392112	S	1.185019
00018865480920	00982.577131	W	0.001953
00018865518420	00982.579084	S	0.003925
00018865593788	00982.583010	W	0.036290
00018866290564	00982.619300	S	1.241993
00018890136832	00983.861293	W	0.003308
00018890200348	00983.864601	S	0.000321
00018890206508	00983.864922	W	0.000030
00018890207076	00983.864952	S	0.000969
00018890225684	00983.865921	W	0.000238
00018890230252	00983.866159	S	0.000222
00018890234524	00983.866381	W	0.000035
00018890235200	00983.866417	S	0.000586
00018890246452	00983.867003	W	0.020957
00018890648824	00983.887960	S	1.249478
00018914638800	00985.137438	W	0.001995
00018914677096	00985.139432	S	0.003573
00018914745696	00985.143005	W	0.036144
00018915439652	00985.179149	S	1.237777
00018939204968	00986.416925	W	0.001972
00018939242832	00986.418897	S	0.004106
00018939321676	00986.423004	W	0.022949
00018939762292	00986.445953	S	1.251391
